feature_temperature,feature_relative_humidity,feature_absolute_humidity,feature_hour_sin,feature_hour_cos,feature_dayofweek_sin,feature_dayofweek_cos,intermediate_sensor_co,intermediate_sensor_nmhc,intermediate_sensor_nox,intermediate_sensor_no2,intermediate_sensor_o3,target_co,target_benzene,target_nox,target_no2,split
13.1,57.9,0.8666,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,933.0,625.0,1292.0,1332.0,884.0,0.7,2.6,,,train
12.7,57.9,0.8447,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,883.0,577.0,1396.0,1303.0,808.0,,1.9,54.0,60.0,train
11.8,58.0,0.8026,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,869.0,554.0,1460.0,1268.0,667.0,0.5,1.6,28.0,40.0,train
11.9,57.4,0.7978,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,891.0,576.0,1417.0,1289.0,733.0,0.5,1.9,46.0,53.0,train
9.9,65.2,0.7956,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1173.0,878.0,1038.0,1556.0,1052.0,1.6,7.5,160.0,84.0,train
11.1,60.2,0.7958,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1587.0,1334.0,702.0,1999.0,1534.0,4.1,21.4,320.0,108.0,train
14.1,50.0,0.802,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1852.0,1696.0,553.0,2535.0,1931.0,6.6,36.4,377.0,127.0,train
17.7,40.1,0.8048,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1522.0,1331.0,703.0,2026.0,1734.0,4.3,21.3,280.0,134.0,train
21.1,33.4,0.8265,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1438.0,1161.0,819.0,1782.0,1595.0,2.9,15.4,221.0,135.0,train
24.3,28.3,0.8471,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1393.0,1067.0,905.0,1654.0,1490.0,2.5,12.5,210.0,142.0,train
25.6,25.6,0.8254,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1452.0,1152.0,861.0,1747.0,1508.0,2.8,15.1,204.0,153.0,train
25.9,25.9,0.8503,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1389.0,1108.0,887.0,1712.0,1334.0,2.6,13.7,161.0,123.0,train
26.8,18.7,0.65,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1207.0,994.0,1013.0,1520.0,1045.0,2.0,10.4,135.0,104.0,train
29.3,15.8,0.6309,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1365.0,1154.0,940.0,1679.0,1221.0,2.9,15.2,186.0,129.0,train
28.5,14.9,0.5708,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1247.0,1060.0,1032.0,1525.0,1069.0,2.5,12.3,147.0,114.0,train
25.9,16.0,0.5237,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1557.0,1478.0,793.0,1981.0,1569.0,5.0,27.0,299.0,158.0,train
23.1,26.5,0.7403,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1973.0,1737.0,617.0,2414.0,2306.0,7.6,38.4,411.0,194.0,train
20.5,38.2,0.9133,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1975.0,1667.0,597.0,2416.0,2359.0,6.7,35.1,347.0,182.0,train
19.1,42.6,0.9294,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1795.0,1485.0,653.0,2174.0,2050.0,5.7,27.2,336.0,180.0,train
17.2,44.1,0.8558,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1444.0,1150.0,770.0,1727.0,1727.0,2.8,15.0,202.0,136.0,train
16.0,50.9,0.9206,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1488.0,1171.0,731.0,1778.0,1705.0,2.6,15.7,178.0,127.0,train
14.8,53.9,0.9024,0.0,1.0,0.43388373911755823,-0.900968867902419,1371.0,1083.0,796.0,1669.0,1551.0,2.3,13.0,154.0,116.0,train
14.3,55.4,0.8975,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1161.0,904.0,947.0,1502.0,1240.0,1.4,8.1,92.0,107.0,train
14.8,52.1,0.8686,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1064.0,787.0,1057.0,1407.0,1115.0,1.0,5.5,61.0,88.0,train
13.9,53.9,0.8501,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,970.0,687.0,1196.0,1351.0,969.0,0.7,3.6,,,train
11.6,61.9,0.8442,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,954.0,645.0,1260.0,1334.0,925.0,,2.9,60.0,78.0,train
12.0,58.9,0.8233,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,931.0,623.0,1293.0,1307.0,828.0,0.6,2.5,37.0,57.0,train
10.9,62.1,0.8113,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,938.0,650.0,1251.0,1333.0,893.0,0.7,3.0,68.0,71.0,train
10.6,63.3,0.8067,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1166.0,885.0,1005.0,1551.0,1075.0,1.5,7.7,139.0,85.0,train
11.5,60.0,0.8117,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1643.0,1384.0,667.0,2094.0,1610.0,4.7,23.3,339.0,124.0,train
14.3,50.6,0.8186,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1934.0,1682.0,541.0,2468.0,2051.0,6.6,35.8,421.0,151.0,train
17.8,40.5,0.821,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1617.0,1333.0,686.0,2010.0,1819.0,4.5,21.3,349.0,150.0,train
20.8,34.4,0.8365,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1473.0,1127.0,831.0,1752.0,1568.0,2.8,14.3,224.0,152.0,train
23.8,28.2,0.8219,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1379.0,1068.0,899.0,1663.0,1374.0,2.2,12.5,171.0,139.0,train
24.2,28.7,0.8515,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1385.0,1056.0,891.0,1648.0,1268.0,2.2,12.2,149.0,133.0,train
25.2,24.9,0.7829,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1379.0,1087.0,901.0,1660.0,1144.0,2.3,13.1,137.0,126.0,train
27.0,17.8,0.6275,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1322.0,1129.0,934.0,1639.0,1109.0,2.2,14.4,149.0,128.0,train
27.1,23.1,0.818,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1496.0,1205.0,822.0,1767.0,1347.0,2.8,16.8,172.0,169.0,train
25.8,23.9,0.7832,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1409.0,1131.0,873.0,1689.0,1206.0,2.7,14.5,166.0,149.0,train
23.0,26.8,0.7446,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1513.0,1338.0,764.0,1957.0,1397.0,3.7,21.5,214.0,156.0,train
20.7,31.1,0.7523,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1667.0,1464.0,683.0,2118.0,1588.0,5.1,26.4,280.0,168.0,train
18.6,36.2,0.7676,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1667.0,1453.0,684.0,2051.0,1569.0,5.1,26.0,276.0,176.0,train
16.0,48.4,0.8768,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1430.0,1121.0,814.0,1732.0,1322.0,3.2,14.1,178.0,135.0,train
14.5,57.8,0.9456,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1333.0,989.0,885.0,1621.0,1194.0,2.1,10.3,129.0,121.0,train
13.1,64.2,0.9606,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1262.0,911.0,948.0,1545.0,1062.0,1.7,8.3,95.0,99.0,train
12.0,69.7,0.9735,0.0,1.0,-0.433883739117558,-0.9009688679024191,1287.0,936.0,918.0,1606.0,1040.0,2.0,8.9,126.0,106.0,train
11.9,71.1,0.9915,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1134.0,840.0,1021.0,1501.0,917.0,1.6,6.6,103.0,96.0,train
12.5,69.3,1.0029,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,999.0,688.0,1229.0,1380.0,594.0,0.9,3.6,48.0,63.0,train
12.5,67.5,0.9768,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,961.0,622.0,1382.0,1301.0,430.0,0.7,2.5,,,train
12.3,67.7,0.9665,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,934.0,569.0,1440.0,1280.0,397.0,,1.8,20.0,32.0,train
12.5,66.8,0.962,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,913.0,525.0,1620.0,1260.0,370.0,0.5,1.3,18.0,28.0,train
12.3,66.3,0.9487,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,969.0,607.0,1373.0,1324.0,438.0,0.7,2.3,56.0,61.0,train
12.4,64.9,0.9332,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1182.0,845.0,1054.0,1539.0,704.0,1.5,6.7,115.0,99.0,train
13.0,61.6,0.9209,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1740.0,1372.0,671.0,2144.0,1476.0,4.8,22.8,320.0,157.0,train
13.6,58.8,0.912,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1819.0,1582.0,575.0,2456.0,1716.0,6.2,31.3,357.0,166.0,train
13.9,57.1,0.9032,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1427.0,1275.0,701.0,1980.0,1398.0,4.0,19.2,253.0,149.0,train
14.5,54.4,0.8917,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1390.0,1191.0,759.0,1879.0,1268.0,3.3,16.4,218.0,135.0,train
15.5,50.1,0.8744,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1283.0,1117.0,813.0,1751.0,1188.0,2.8,14.0,192.0,127.0,train
16.1,47.6,0.8655,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1304.0,1157.0,793.0,1801.0,1171.0,3.0,15.3,176.0,122.0,train
16.3,47.1,0.864,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1364.0,1202.0,771.0,1875.0,1250.0,3.3,16.7,198.0,135.0,train
16.4,47.5,0.8791,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1410.0,1268.0,724.0,1957.0,1344.0,3.5,19.0,212.0,139.0,train
16.1,50.2,0.9094,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1476.0,1280.0,708.0,1955.0,1378.0,4.0,19.4,249.0,147.0,train
16.0,50.7,0.9142,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1522.0,1320.0,690.0,2005.0,1435.0,4.6,20.9,270.0,158.0,train
15.8,50.3,0.8989,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1442.0,1301.0,704.0,1952.0,1372.0,4.1,20.2,231.0,146.0,train
15.5,50.6,0.884,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1469.0,1344.0,677.0,1997.0,1471.0,4.5,21.7,251.0,144.0,train
15.4,51.4,0.8956,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1467.0,1292.0,698.0,1942.0,1439.0,3.9,19.8,210.0,138.0,train
15.2,53.1,0.9117,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1421.0,1202.0,748.0,1854.0,1429.0,4.0,16.7,249.0,143.0,train
14.7,57.6,0.9573,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1175.0,945.0,904.0,1604.0,1081.0,2.2,9.1,143.0,116.0,train
14.2,58.3,0.938,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1215.0,912.0,948.0,1547.0,993.0,2.1,8.3,127.0,109.0,train
13.8,57.9,0.9085,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1127.0,802.0,1064.0,1447.0,837.0,1.7,5.8,104.0,92.0,train
13.9,55.9,0.8842,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1090.0,773.0,1105.0,1429.0,761.0,1.6,5.2,86.0,83.0,train
13.9,55.6,0.8765,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1017.0,718.0,1182.0,1382.0,650.0,1.3,4.1,74.0,81.0,train
13.8,55.1,0.8666,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,997.0,677.0,1252.0,1359.0,591.0,1.3,3.4,,,train
13.8,54.6,0.8574,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,945.0,646.0,1308.0,1332.0,505.0,,2.9,44.0,55.0,train
13.6,55.1,0.856,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,956.0,661.0,1260.0,1351.0,518.0,0.8,3.1,42.0,53.0,train
13.6,59.0,0.9129,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,966.0,622.0,1317.0,1342.0,571.0,0.8,2.5,63.0,67.0,train
13.5,58.4,0.896,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1064.0,728.0,1161.0,1461.0,842.0,1.1,4.3,115.0,91.0,train
13.8,58.0,0.9083,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1300.0,935.0,902.0,1623.0,1145.0,2.1,8.9,170.0,113.0,train
14.6,53.1,0.8765,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1348.0,998.0,834.0,1689.0,1218.0,2.4,10.5,147.0,102.0,train
15.0,52.3,0.8881,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1425.0,1068.0,776.0,1764.0,1341.0,2.6,12.5,166.0,107.0,train
15.4,52.1,0.9046,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1474.0,1061.0,768.0,1768.0,1406.0,2.8,12.3,195.0,113.0,train
16.3,50.0,0.9158,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1490.0,1039.0,782.0,1757.0,1422.0,2.6,11.7,182.0,108.0,train
17.1,47.9,0.9281,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1495.0,1040.0,809.0,1735.0,1373.0,2.6,11.7,168.0,105.0,train
19.0,42.9,0.937,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1376.0,953.0,900.0,1636.0,1153.0,2.1,9.3,125.0,93.0,train
19.5,42.3,0.9476,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1305.0,884.0,980.0,1573.0,927.0,1.7,7.6,95.0,87.0,train
19.5,42.3,0.9493,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1283.0,844.0,1036.0,1539.0,766.0,1.6,6.7,79.0,76.0,train
19.1,43.8,0.9556,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1392.0,967.0,930.0,1649.0,941.0,2.1,9.7,119.0,94.0,train
18.5,46.3,0.9744,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1452.0,1063.0,856.0,1774.0,1146.0,2.3,12.4,142.0,110.0,train
17.4,51.6,1.0159,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1633.0,1199.0,734.0,1919.0,1417.0,3.5,16.6,215.0,136.0,train
17.1,51.3,0.9914,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1625.0,1191.0,733.0,1885.0,1442.0,3.9,16.4,229.0,139.0,train
16.4,53.8,0.9964,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1535.0,1108.0,785.0,1820.0,1323.0,3.3,13.7,206.0,125.0,train
16.2,55.4,1.0132,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1323.0,973.0,864.0,1712.0,1125.0,2.3,9.9,147.0,111.0,train
15.9,57.7,1.0356,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1309.0,937.0,905.0,1672.0,1036.0,2.1,8.9,122.0,97.0,train
15.7,58.6,1.0396,0.0,1.0,-0.7818314824680299,0.6234898018587334,1456.0,999.0,835.0,1714.0,1202.0,2.8,10.6,175.0,107.0,train
15.1,60.9,1.0398,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1300.0,872.0,941.0,1577.0,1054.0,2.1,7.4,133.0,90.0,train
15.6,56.6,0.9951,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1203.0,823.0,1004.0,1526.0,903.0,1.6,6.2,89.0,84.0,train
15.2,57.9,0.9941,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1195.0,836.0,987.0,1554.0,885.0,1.6,6.5,,,train
15.4,57.8,1.0021,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1117.0,802.0,1029.0,1539.0,818.0,,5.8,85.0,87.0,train
14.9,60.6,1.0196,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1062.0,711.0,1136.0,1461.0,700.0,1.1,4.0,55.0,66.0,train
14.5,63.0,1.0316,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,947.0,594.0,1300.0,1390.0,580.0,0.7,2.1,24.0,36.0,train
14.2,66.2,1.063,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1065.0,687.0,1143.0,1492.0,815.0,0.8,3.6,72.0,62.0,train
14.5,65.3,1.0704,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1155.0,734.0,1062.0,1528.0,1035.0,1.2,4.4,122.0,91.0,train
15.3,62.1,1.073,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1220.0,782.0,996.0,1560.0,1067.0,1.4,5.4,111.0,89.0,train
16.3,59.0,1.0868,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1301.0,862.0,914.0,1633.0,1114.0,1.7,7.1,123.0,93.0,train
18.9,49.6,1.07,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1279.0,870.0,911.0,1646.0,1000.0,1.8,7.3,106.0,81.0,train
19.4,46.1,1.0249,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1267.0,883.0,953.0,1617.0,906.0,1.8,7.6,103.0,82.0,train
20.8,41.6,1.0091,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1239.0,848.0,981.0,1568.0,822.0,1.9,6.8,102.0,80.0,train
21.4,40.3,1.0126,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1128.0,742.0,1144.0,1507.0,610.0,1.3,4.6,48.0,48.0,train
21.2,39.3,0.9791,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1243.0,916.0,962.0,1669.0,657.0,1.6,8.4,63.0,61.0,train
20.3,38.0,0.8942,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1208.0,853.0,1060.0,1506.0,647.0,1.9,6.9,98.0,89.0,train
19.4,41.3,0.9206,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1306.0,938.0,961.0,1607.0,762.0,2.3,9.0,132.0,105.0,train
18.5,43.8,0.9252,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1546.0,1151.0,769.0,1874.0,1122.0,3.8,15.1,173.0,116.0,train
17.8,48.1,0.9689,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1501.0,1071.0,823.0,1744.0,1130.0,3.5,12.6,185.0,119.0,train
17.9,46.9,0.952,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1605.0,1153.0,769.0,1840.0,1637.0,4.3,15.1,266.0,144.0,train
17.4,49.1,0.9688,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1316.0,974.0,883.0,1673.0,1272.0,2.8,9.9,188.0,123.0,train
17.0,51.7,0.9914,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1195.0,898.0,933.0,1594.0,1098.0,1.9,8.0,122.0,105.0,train
16.4,55.1,1.0198,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1211.0,896.0,920.0,1624.0,1066.0,1.9,7.9,112.0,93.0,train
16.1,60.0,1.0919,0.0,1.0,0.0,1.0,1161.0,815.0,995.0,1582.0,909.0,1.7,6.1,93.0,86.0,train
15.8,60.5,1.0805,0.25881904510252074,0.9659258262890683,0.0,1.0,1095.0,767.0,1050.0,1547.0,818.0,1.5,5.1,74.0,76.0,train
16.3,57.0,1.0491,0.49999999999999994,0.8660254037844387,0.0,1.0,897.0,563.0,1417.0,1355.0,472.0,0.6,1.7,23.0,33.0,train
16.9,53.9,1.0309,0.7071067811865475,0.7071067811865476,0.0,1.0,842.0,468.0,1813.0,1274.0,394.0,0.4,0.7,,,train
16.1,55.9,1.0153,0.8660254037844386,0.5000000000000001,0.0,1.0,854.0,481.0,1756.0,1304.0,396.0,,0.8,17.0,27.0,train
16.5,53.9,1.0049,0.9659258262890683,0.25881904510252074,0.0,1.0,845.0,472.0,1786.0,1278.0,378.0,0.3,0.7,15.0,23.0,train
16.4,54.0,0.9979,1.0,6.123233995736766e-17,0.0,1.0,942.0,586.0,1480.0,1373.0,432.0,0.6,2.0,41.0,46.0,train
15.7,57.6,1.0195,0.9659258262890683,-0.25881904510252063,0.0,1.0,1090.0,768.0,1072.0,1538.0,699.0,1.2,5.1,86.0,76.0,train
15.8,53.7,0.9571,0.8660254037844387,-0.4999999999999998,0.0,1.0,1514.0,1230.0,732.0,1996.0,1252.0,3.6,17.7,226.0,116.0,train
17.4,42.1,0.8281,0.7071067811865476,-0.7071067811865475,0.0,1.0,1379.0,1252.0,711.0,1962.0,1237.0,3.7,18.4,214.0,115.0,train
17.9,38.4,0.7793,0.49999999999999994,-0.8660254037844387,0.0,1.0,1074.0,854.0,1032.0,1484.0,772.0,1.8,6.9,115.0,83.0,train
18.5,36.7,0.7764,0.258819045102521,-0.9659258262890682,0.0,1.0,1090.0,868.0,1026.0,1509.0,766.0,1.6,7.3,124.0,87.0,train
21.0,29.6,0.7263,1.2246467991473532e-16,-1.0,0.0,1.0,1110.0,964.0,947.0,1577.0,829.0,1.9,9.6,122.0,90.0,train
21.3,28.1,0.7067,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1102.0,994.0,955.0,1599.0,783.0,2.0,10.4,107.0,87.0,train
21.3,26.1,0.6539,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1100.0,1021.0,952.0,1607.0,822.0,2.2,11.2,133.0,99.0,train
21.3,26.8,0.6681,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1094.0,1003.0,965.0,1574.0,813.0,2.1,10.7,130.0,99.0,train
21.3,24.2,0.606,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1076.0,1034.0,964.0,1544.0,813.0,2.3,11.6,150.0,101.0,train
20.2,28.5,0.6682,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1152.0,1062.0,928.0,1606.0,850.0,2.6,12.4,138.0,103.0,train
17.0,43.1,0.8264,-1.0,-1.8369701987210297e-16,0.0,1.0,1407.0,1249.0,720.0,1932.0,1276.0,3.8,18.3,213.0,129.0,train
15.6,47.4,0.8347,-0.9659258262890684,0.2588190451025203,0.0,1.0,1438.0,1325.0,678.0,1993.0,1401.0,4.4,21.0,232.0,143.0,train
15.3,47.4,0.8178,-0.8660254037844386,0.5000000000000001,0.0,1.0,1425.0,1325.0,678.0,1965.0,1356.0,4.5,21.0,238.0,146.0,train
14.5,49.7,0.8177,-0.7071067811865477,0.7071067811865474,0.0,1.0,1279.0,1131.0,775.0,1758.0,1243.0,3.3,14.5,180.0,124.0,train
13.9,52.0,0.8231,-0.5000000000000004,0.8660254037844384,0.0,1.0,1132.0,916.0,920.0,1561.0,1083.0,2.0,8.4,128.0,113.0,train
14.5,49.4,0.8106,-0.25881904510252157,0.9659258262890681,0.0,1.0,1006.0,729.0,1142.0,1370.0,795.0,1.1,4.3,65.0,80.0,train
13.8,51.4,0.8071,0.0,1.0,0.7818314824680298,0.6234898018587336,982.0,700.0,1204.0,1359.0,735.0,0.9,3.8,53.0,72.0,train
14.0,51.3,0.8163,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,969.0,636.0,1271.0,1309.0,684.0,0.8,2.7,47.0,64.0,train
13.0,56.8,0.8444,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,941.0,621.0,1298.0,1330.0,714.0,0.7,2.5,51.0,70.0,train
11.0,70.0,0.9215,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,892.0,522.0,1522.0,1285.0,456.0,0.5,1.2,,,train
10.1,76.8,0.9483,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,855.0,478.0,1701.0,1261.0,401.0,,0.8,20.0,31.0,train
8.8,80.5,0.9147,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,834.0,459.0,1908.0,1212.0,361.0,0.3,0.6,13.0,22.0,train
9.6,75.4,0.9004,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,909.0,567.0,1542.0,1287.0,418.0,0.5,1.8,33.0,47.0,train
9.8,75.0,0.9093,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1061.0,745.0,1178.0,1429.0,616.0,1.1,4.6,103.0,88.0,train
10.0,74.2,0.9117,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1441.0,1124.0,851.0,1829.0,1089.0,3.0,14.2,224.0,130.0,train
11.2,69.7,0.9232,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1498.0,1325.0,684.0,2095.0,1329.0,3.8,21.0,244.0,132.0,train
12.0,62.9,0.8803,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1343.0,1185.0,760.0,1857.0,1311.0,3.4,16.2,237.0,132.0,train
12.8,55.8,0.821,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1308.0,1166.0,792.0,1794.0,1236.0,3.0,15.5,220.0,131.0,train
