feature_ambient_temperature,feature_exhaust_vacuum,feature_relative_humidity,intermediate_ambient_pressure,target_net_hourly_electrical_energy,ID_row
15.64,43.71,78.31,1024.51,462.55,603
18.78,54.2,89.25,1012.05,448.04,604
20.65,50.59,68.57,1016.22,455.24,605
4.96,40.07,67.38,1011.8,494.75,606
23.51,57.32,53.6,1012.55,444.58,607
5.99,35.79,91.69,1011.56,484.82,608
23.65,66.05,78.21,1019.6,442.9,609
5.17,39.33,94.19,1009.68,485.46,610
26.38,49.5,37.19,1012.82,457.81,611
6.02,43.65,83.53,1013.85,481.92,612
23.2,61.02,79.45,1009.63,443.23,613
8.57,39.69,99.9,1000.91,474.29,614
30.72,71.58,50.39,1009.98,430.46,615
21.52,50.66,74.33,1013.56,455.71,616
22.93,62.26,83.66,1011.25,438.34,617
5.71,41.31,89.48,1003.24,485.83,618
18.62,44.06,64.59,1017.76,452.82,619
27.88,68.94,75.68,1007.68,435.04,620
22.32,59.8,64.18,1016.82,451.21,621
14.55,42.74,70.09,1028.41,465.81,622
17.83,44.92,70.58,1025.04,458.42,623
9.68,39.96,99.28,1026.09,470.22,624
19.41,49.39,81.89,1020.84,449.24,625
13.22,44.92,87.99,1023.84,471.43,626
12.24,44.92,88.21,1023.74,473.26,627
19.21,58.49,91.29,1011.7,452.82,628
29.74,70.32,52.72,1008.1,432.69,629
23.28,60.84,67.5,1017.91,444.13,630
8.02,41.92,92.05,1029.8,467.21,631
22.47,48.6,63.23,1002.33,445.98,632
27.51,73.77,90.88,1002.42,436.91,633
17.51,44.9,74.91,1009.05,455.01,634
23.22,66.56,85.39,1002.47,437.11,635
11.73,40.64,96.98,1020.68,477.06,636
21.19,67.71,56.28,1006.65,441.71,637
5.48,40.07,65.62,1019.63,495.76,638
24.26,66.44,55.32,1011.33,445.63,639
12.32,41.62,88.88,1012.88,464.72,640
31.26,68.94,39.49,1005.94,438.03,641
32.09,72.86,54.59,1003.47,434.78,642
24.98,60.32,57.19,1015.63,444.67,643
27.48,61.41,45.06,1012.2,452.24,644
21.04,45.09,40.62,1014.19,450.92,645
27.75,70.4,90.21,1006.65,436.53,646
22.79,71.77,90.91,1005.75,435.53,647
24.22,68.51,74.96,1013.23,440.01,648
27.06,64.45,54.21,1008.72,443.1,649
29.25,71.94,63.62,1007.18,427.49,650
26.86,68.08,50.04,1012.99,436.25,651
29.64,67.79,51.23,1009.99,440.74,652
19.92,63.31,82.71,1015.02,443.54,653
18.5,51.43,92.04,1010.82,459.42,654
23.71,60.23,90.67,1009.76,439.66,655
14.39,44.84,91.14,1023.55,464.15,656
19.3,56.65,70.43,1020.55,459.1,657
24.65,52.36,66.63,1014.76,455.68,658
13.5,45.51,86.95,1015.33,469.08,659
9.82,41.26,96.69,1007.71,478.02,660
18.4,44.06,70.88,1017.36,456.8,661
28.12,44.89,47.14,1009.18,441.13,662
17.15,43.69,63.36,1017.05,463.88,663
30.69,73.67,60.58,1006.14,430.45,664
28.82,65.71,54.3,1014.24,449.18,665
21.3,48.92,65.09,1010.92,447.89,666
30.58,70.04,48.16,1010.4,431.59,667
21.17,52.3,81.51,1009.36,447.5,668
9.87,41.82,68.57,1033.04,475.58,669
22.18,59.8,73.16,1016.77,453.24,670
24.39,63.21,80.88,1012.59,446.4,671
10.73,44.92,85.4,1025.1,476.81,672
9.38,40.46,75.77,1019.29,474.1,673
20.27,57.76,75.76,1016.66,450.71,674
24.82,66.48,70.21,1006.4,433.62,675
16.55,41.66,55.53,1011.45,465.14,676
20.73,59.87,80.48,1019.08,445.18,677
9.51,39.22,72.41,1015.3,474.12,678
8.63,43.79,83.25,1016.08,483.91,679
6.48,40.27,82.12,1010.55,486.68,680
14.95,43.52,94.75,1022.43,464.98,681
5.76,45.87,95.79,1010.83,481.4,682
10.94,39.04,86.02,1021.81,479.2,683
15.87,41.16,78.29,1005.85,463.86,684
12.42,38.25,82.23,1012.76,472.3,685
29.12,58.84,52.86,1001.31,446.51,686
29.12,51.43,60.66,1005.93,437.71,687
19.08,41.1,62.77,1001.96,458.94,688
31.06,67.17,65.54,1007.62,437.91,689
5.72,39.33,95.4,1009.96,490.76,690
26.52,65.06,51.78,1013.4,439.66,691
13.84,44.9,63.62,1007.58,463.27,692
13.03,39.52,83.09,1016.68,473.99,693
25.94,66.49,61.81,1012.83,433.38,694
16.64,53.82,68.24,1015.13,459.01,695
14.13,40.75,72.41,1016.05,471.44,696
13.65,39.28,79.64,1012.97,471.91,697
14.5,44.47,66.95,1028.2,465.15,698
19.8,51.19,91.98,1008.25,446.66,699
25.2,63.76,64.96,1009.78,438.15,700
20.66,51.19,88.93,1008.81,447.14,701
12.07,43.71,85.62,1025.53,472.32,702
25.64,70.72,84.0,1010.16,441.68,703
23.33,72.99,89.41,1009.33,440.04,704
29.41,64.05,67.4,1009.82,444.82,705
16.6,53.16,76.75,1014.5,457.26,706
27.53,72.58,89.06,1009.13,428.83,707
20.62,43.43,64.02,1009.93,449.07,708
26.02,71.94,64.12,1009.38,435.21,709
12.75,44.2,81.22,1017.59,471.03,710
12.87,48.04,100.13,1012.47,465.56,711
25.77,62.96,58.07,1019.86,442.83,712
14.84,41.48,63.42,1017.26,460.3,713
7.41,40.71,83.32,1023.07,474.25,714
8.87,41.82,74.28,1033.3,477.97,715
9.69,40.46,71.91,1019.1,472.16,716
16.17,46.97,85.8,1014.22,456.08,717
26.24,49.82,55.58,1014.9,452.41,718
13.78,43.22,69.7,1011.31,463.71,719
26.3,67.07,63.79,1006.26,433.72,720
17.37,57.76,86.59,1016.0,456.4,721
23.6,48.98,48.28,1015.41,448.43,722
8.3,36.08,80.42,1020.63,481.6,723
18.86,42.18,98.58,1001.16,457.07,724
22.12,49.39,72.83,1019.8,451.0,725
28.41,75.6,56.07,1018.48,440.28,726
29.42,71.32,67.13,1002.26,437.47,727
18.61,67.71,84.49,1004.07,443.57,728
27.57,69.84,68.37,1004.91,426.6,729
12.83,41.5,86.07,1013.12,470.87,730
9.64,39.85,83.82,1012.9,478.37,731
19.13,58.66,74.86,1013.32,453.92,732
15.92,40.56,53.52,1020.79,470.22,733
24.64,72.24,80.61,1011.37,434.54,734
27.62,63.9,43.56,1013.11,442.89,735
8.9,36.24,89.35,1013.29,479.03,736
9.55,43.99,97.28,1020.5,476.06,737
10.57,36.71,80.49,1022.62,473.88,738
19.8,57.25,88.9,1010.84,451.75,739
25.63,56.85,49.7,1012.68,439.2,740
24.7,58.46,68.64,1015.58,439.7,741
15.26,46.18,98.58,1013.68,463.6,742
20.06,52.84,82.12,1004.21,447.47,743
19.84,56.89,78.32,1013.23,447.92,744
11.49,44.63,86.04,1020.44,471.08,745
23.74,72.43,91.36,1007.99,437.55,746
22.62,51.3,81.02,1012.36,448.27,747
29.53,72.39,76.05,998.47,431.69,748
21.32,48.14,71.81,1016.57,449.09,749
20.3,58.46,82.13,1015.93,448.79,750
16.97,44.92,74.27,1025.21,460.21,751
12.07,41.17,71.32,1013.54,479.28,752
7.46,41.82,74.59,1032.67,483.11,753
19.2,54.2,84.44,1011.46,450.75,754
28.64,66.54,43.39,1010.43,437.97,755
13.56,41.48,87.2,1008.53,459.76,756
17.4,44.9,77.11,1020.5,457.75,757
14.08,40.1,82.81,1015.48,469.33,758
27.11,69.75,85.67,1009.74,433.28,759
20.92,70.02,95.58,1010.23,444.64,760
16.18,44.9,74.46,1021.3,463.1,761
15.57,44.68,90.02,1022.01,460.91,762
10.37,39.04,81.93,1023.95,479.35,763
19.6,59.21,86.29,1017.65,449.23,764
9.22,40.92,85.43,1021.83,474.51,765
27.76,72.99,71.66,1007.81,435.02,766
28.68,70.72,71.33,1009.43,435.45,767
20.95,48.14,67.72,1013.3,452.38,768
9.06,39.3,84.23,1019.73,480.41,769
9.21,39.72,74.44,1019.54,478.96,770
13.65,42.74,71.48,1026.58,468.87,771
31.79,76.2,56.3,1007.89,434.01,772
14.32,44.6,68.13,1013.85,466.36,773
26.28,75.23,68.35,1011.44,435.28,774
7.69,43.02,85.23,1014.51,486.46,775
14.44,40.1,79.78,1015.51,468.19,776
9.19,41.01,98.98,1022.14,468.37,777
13.35,41.39,72.87,1019.17,474.19,778
23.04,74.22,90.93,1009.52,440.32,779
4.83,38.44,72.94,1015.35,485.32,780
17.29,42.86,72.3,1014.38,464.27,781
8.73,36.18,77.74,1013.66,479.25,782
26.21,70.32,78.29,1007.0,430.4,783
23.72,58.62,69.1,1016.65,447.49,784
29.27,64.69,55.79,1006.85,438.23,785
10.4,40.43,75.09,1025.46,492.09,786
12.19,40.75,88.98,1015.13,475.36,787
20.4,54.9,64.26,1016.68,452.56,788
34.3,74.67,25.89,1015.98,427.84,789
27.56,68.08,59.18,1010.8,433.95,790
30.9,70.8,67.48,1008.48,435.27,791
14.85,58.59,89.85,1014.04,454.62,792
16.42,40.56,50.62,1020.36,472.17,793
16.45,63.31,83.97,1015.96,452.42,794
10.14,42.02,96.51,1003.19,472.17,795
9.53,41.44,80.09,1018.01,481.83,796
17.01,49.15,84.02,1021.83,458.78,797
23.94,62.08,61.97,1022.47,447.5,798
15.95,49.25,88.51,1019.04,463.4,799
11.15,41.26,81.83,1022.67,473.57,800
25.56,70.32,90.63,1009.07,433.72,801
27.16,66.44,73.37,1011.2,431.85,802
26.71,77.95,77.5,1012.13,433.47,803
29.56,74.22,57.46,1007.45,432.84,804
31.19,70.94,51.91,1007.29,436.6,805
6.86,41.17,79.14,1020.12,490.23,806
12.36,41.74,69.24,1020.58,477.16,807
32.82,68.31,41.85,1010.44,441.06,808
25.3,70.98,95.1,1007.22,440.86,809
8.71,41.82,74.53,1033.08,477.94,810
13.34,40.8,64.85,1026.56,474.47,811
14.2,43.02,57.07,1012.18,470.67,812
23.74,65.34,62.9,1013.7,447.31,813
16.9,44.88,72.21,1018.14,466.8,814
28.54,71.94,65.99,1007.4,430.91,815
30.15,69.88,73.67,1007.2,434.75,816
14.33,42.86,88.59,1010.82,469.52,817
25.57,59.43,61.19,1008.88,438.9,818
30.55,70.04,49.37,1010.51,429.56,819
28.04,74.33,48.65,1013.53,432.92,820
26.39,49.16,56.18,1005.68,442.87,821
15.3,41.76,71.56,1022.57,466.59,822
6.03,41.14,87.46,1028.04,479.61,823
13.49,44.63,70.02,1019.12,471.08,824
27.67,59.14,61.2,1016.51,433.37,825
24.19,65.48,60.54,1018.8,443.92,826
24.44,59.14,71.82,1016.74,443.5,827
29.86,64.79,44.8,1017.37,439.89,828
30.2,69.59,67.32,1008.9,434.66,829
7.99,41.38,78.77,1021.95,487.57,830
9.93,41.62,96.02,1013.76,464.64,831
11.03,42.32,90.56,1017.26,470.92,832
22.34,63.73,83.19,1014.37,444.39,833
25.33,48.6,68.45,1002.54,442.48,834
18.87,52.08,99.19,1005.25,449.61,835
25.97,69.34,88.11,1009.43,435.02,836
16.58,43.99,79.29,1021.81,458.67,837
14.35,46.18,87.76,1016.63,461.74,838
25.06,62.39,82.56,1008.09,438.31,839
13.85,48.92,79.24,1011.68,462.38,840
16.09,44.2,67.24,1019.39,460.56,841
26.34,59.21,58.98,1013.37,439.22,842
23.01,58.79,84.22,1009.71,444.64,843
26.39,71.25,89.12,999.8,430.34,844
31.32,71.29,50.07,1008.37,430.46,845
16.64,45.87,98.86,1009.02,456.79,846
13.42,41.23,95.79,994.17,468.82,847
20.06,44.9,70.06,1008.79,448.51,848
14.8,44.71,41.71,1014.67,470.77,849
12.59,41.14,86.55,1025.79,465.74,850
26.7,66.56,71.97,1005.31,430.21,851
19.78,50.32,96.4,1008.62,449.23,852
15.17,49.15,91.73,1021.91,461.89,853
21.71,61.45,91.62,1010.97,445.72,854
19.09,39.39,59.14,1013.36,466.13,855
19.76,51.19,92.56,1008.38,448.71,856
14.68,41.23,83.71,998.43,469.25,857
21.3,66.86,55.43,1013.04,450.56,858
16.73,39.64,74.91,1008.94,464.46,859
12.26,41.5,89.41,1014.87,471.13,860
14.77,48.06,69.81,1010.92,461.52,861
18.26,59.15,86.01,1012.04,451.09,862
27.1,79.74,86.05,1005.43,431.51,863
14.72,40.83,80.98,1009.65,469.8,864
26.3,51.43,63.62,1012.05,442.28,865
16.48,48.92,64.16,1011.84,458.67,866
17.99,43.79,75.63,1016.13,462.4,867
20.34,59.8,80.21,1015.18,453.54,868
25.53,62.96,59.7,1019.81,444.38,869
31.59,58.9,47.6,1003.39,440.52,870
30.8,69.14,63.78,1007.68,433.62,871
10.75,45.0,89.37,1023.68,481.96,872
19.3,44.9,70.55,1008.89,452.75,873
4.71,39.42,84.42,1026.4,481.28,874
23.1,66.05,80.62,1020.28,439.03,875
32.63,73.88,52.56,1005.64,435.75,876
26.63,74.16,83.26,1009.72,436.03,877
24.35,58.49,70.64,1011.03,445.6,878
15.11,56.03,89.95,1020.27,462.65,879
29.1,50.05,51.53,1005.87,438.66,880
21.24,50.32,84.83,1008.54,447.32,881
6.16,39.48,59.68,1004.85,484.55,882
7.36,41.01,97.88,1024.9,476.8,883
10.44,39.04,85.03,1023.99,480.34,884
26.76,48.41,47.38,1010.53,440.63,885
16.79,44.6,48.08,1014.27,459.48,886
10.76,40.43,79.65,1025.98,490.78,887
6.07,38.91,83.39,1019.25,483.56,888
27.33,73.18,82.18,1012.26,429.38,889
27.15,59.21,51.71,1013.49,440.27,890
22.35,51.43,77.33,1011.34,445.34,891
21.82,65.27,72.81,1013.86,447.43,892
21.11,69.94,84.26,1004.37,439.91,893
19.95,50.59,73.23,1016.11,459.27,894
7.45,39.61,79.73,1017.88,478.89,895
15.36,41.66,62.32,1012.41,466.7,896
15.65,43.5,78.58,1021.39,463.5,897
25.31,74.33,79.88,1015.04,436.21,898
25.88,63.47,65.87,1011.95,443.94,899
24.6,63.94,80.28,1012.87,439.63,900
22.58,41.54,71.33,1013.21,460.95,901
19.69,59.14,70.33,1015.99,448.69,902
25.85,75.08,57.73,1006.24,444.63,903
10.06,37.83,99.46,1005.49,473.51,904
18.59,39.54,68.61,1008.56,462.56,905
18.27,50.16,95.91,1011.07,451.76,906
8.85,40.43,80.42,1025.68,491.81,907
30.04,68.08,51.01,1011.04,429.52,908
26.06,49.02,74.08,1007.59,437.9,909
14.8,38.73,80.73,1003.18,467.54,910
23.93,64.45,54.71,1015.35,449.97,911
23.72,66.48,73.75,1003.61,436.62,912
11.44,40.55,88.43,1023.37,477.68,913
20.28,63.86,74.66,1016.04,447.26,914
27.9,63.13,70.04,1011.8,439.76,915
24.74,59.39,74.64,1015.23,437.49,916
14.8,58.2,85.11,1018.29,455.14,917
8.22,41.03,82.97,1021.76,485.5,918
27.56,66.93,55.59,1016.81,444.1,919
32.07,70.94,49.9,1006.91,432.33,920
9.53,44.03,89.99,1008.87,471.23,921
13.61,42.34,91.61,1017.93,463.89,922
22.2,51.19,82.95,1009.2,445.54,923
21.36,59.54,92.62,1007.99,446.09,924
23.25,63.86,59.64,1017.82,445.12,925
23.5,59.21,63.0,1018.29,443.31,926
8.46,39.66,85.38,1015.14,484.16,927
8.19,40.69,85.23,1019.86,477.76,928
30.67,71.29,52.08,1008.36,430.28,929
32.48,62.04,38.05,1010.39,446.48,930
8.99,36.66,71.98,1028.11,481.03,931
13.77,47.83,90.66,1007.41,466.07,932
19.05,67.32,83.14,1013.2,447.47,933
21.19,55.5,65.22,1019.83,455.93,934
10.12,40.0,91.67,1021.15,479.62,935
24.93,47.01,66.04,1014.28,455.06,936
8.47,40.46,78.19,1019.87,475.06,937
24.52,56.85,54.47,1012.59,438.89,938
28.55,69.84,67.26,1003.38,432.7,939
20.58,50.9,72.56,1011.89,452.6,940
18.31,46.21,82.15,1010.46,451.75,941
27.18,71.06,86.32,1008.16,430.66,942
4.43,38.91,88.17,1019.04,491.9,943
26.02,74.78,72.78,1010.04,439.82,944
15.75,39.0,69.58,1015.91,460.73,945
22.99,60.95,69.86,1015.14,449.7,946
25.52,59.15,65.37,1013.88,439.42,947
27.04,65.06,52.37,1013.33,439.84,948
6.42,35.57,79.63,1025.58,485.86,949
17.04,40.12,83.14,1011.81,458.1,950
10.79,39.82,88.25,1012.89,479.92,951
20.41,56.03,55.85,1019.94,458.29,952
7.36,40.07,52.55,1017.29,489.45,953
28.08,73.42,62.74,1012.17,434.0,954
24.74,69.13,90.08,1010.69,431.24,955
28.32,47.93,54.5,1003.26,439.5,956
16.71,40.56,49.88,1019.48,467.46,957
30.7,71.58,48.96,1010.0,429.27,958
18.42,58.95,86.77,1016.95,452.1,959
10.62,42.02,96.66,999.83,472.41,960
22.18,69.05,70.84,1002.75,442.14,961
22.38,49.3,83.83,1003.56,441.0,962
13.94,41.58,68.22,1020.76,463.07,963
21.24,60.84,82.22,1017.99,445.71,964
6.76,39.81,87.9,1017.11,483.16,965
26.73,68.84,66.83,1010.75,440.45,966
7.24,38.06,85.36,1020.6,481.83,967
10.84,40.62,60.9,1015.53,467.6,968
19.32,52.84,83.51,1004.29,450.88,969
29.0,69.13,52.96,1001.22,425.5,970
23.38,54.42,73.02,1013.95,451.87,971
31.17,69.51,43.11,1010.51,428.94,972
26.17,48.6,61.41,1002.59,439.86,973
30.9,73.42,65.32,1011.21,433.44,974
24.92,73.68,93.68,1015.12,438.23,975
32.77,71.32,42.39,1007.68,436.95,976
14.37,40.56,68.18,1021.67,470.19,977
8.36,40.22,89.18,1011.6,484.66,978
31.45,68.27,64.79,1007.56,430.81,979
31.6,73.17,43.48,1010.05,433.37,980
17.9,48.98,80.4,1014.17,453.02,981
20.35,50.9,72.43,1012.6,453.5,982
16.21,41.23,80.0,995.88,463.09,983
19.36,44.6,45.65,1016.25,464.56,984
21.04,65.46,63.02,1017.22,452.12,985
14.05,40.69,74.39,1015.66,470.9,986
23.48,64.15,57.77,1021.08,450.89,987
21.91,63.76,76.8,1009.85,445.04,988
24.42,63.07,67.39,1011.49,444.72,989
14.26,40.92,73.96,1022.07,460.38,990
21.38,58.33,72.75,1013.05,446.8,991
15.71,44.06,71.69,1018.34,465.05,992
5.78,40.62,84.98,1016.55,484.13,993
6.77,39.81,87.68,1017.01,488.27,994
23.84,49.21,50.36,1013.85,447.09,995
21.17,58.16,68.11,1017.16,452.02,996
19.94,58.96,66.27,1014.16,455.55,997
8.73,41.92,89.72,1029.41,480.99,998
16.39,41.67,61.07,1012.96,467.68,999
15.28,40.0,65.0,1016.65,458.76,1000
22.05,59.92,93.74,1009.06,437.9,1001
18.63,48.92,71.72,1011.37,450.29,1002
15.0,41.17,64.82,1015.57,468.72,1003
20.46,59.21,85.89,1018.42,445.22,1004
11.97,45.51,81.47,1016.84,472.82,1005
26.59,59.92,70.09,1009.97,438.22,1006
13.76,45.08,80.48,1023.77,469.74,1007
21.41,59.43,74.54,1010.27,442.85,1008
12.45,37.92,61.87,1008.03,470.59,1009
10.62,39.64,62.15,1010.65,477.07,1010
12.33,37.73,59.3,1022.46,470.11,1011
15.63,44.9,82.8,1009.38,457.44,1012
19.11,50.16,100.09,1010.88,450.38,1013
21.83,41.1,41.79,1001.91,453.38,1014
22.02,64.45,47.87,1012.57,454.9,1015
26.54,71.98,91.16,1005.8,431.78,1016
6.9,39.81,88.24,1016.74,481.88,1017
13.05,34.03,64.99,1018.31,472.69,1018
19.61,45.01,64.42,1014.84,461.97,1019
26.26,63.73,70.61,1010.45,442.18,1020
30.56,71.25,70.55,1000.3,431.92,1021
21.81,63.77,83.66,1014.28,444.52,1022
26.65,58.41,65.83,1013.53,442.66,1023
25.18,57.5,60.76,1015.07,449.01,1024
17.8,46.48,81.31,1007.27,452.66,1025
33.27,66.44,43.47,1010.63,430.11,1026
29.94,65.74,46.94,1012.4,440.54,1027
8.51,34.69,75.34,1026.96,481.83,1028
9.45,36.71,83.28,1024.24,476.02,1029
24.27,60.23,77.8,1011.84,438.99,1030
11.28,42.44,99.78,1014.62,473.36,1031
7.93,41.01,97.23,1023.64,476.37,1032
14.3,42.99,73.72,1007.32,467.9,1033
24.31,63.86,58.54,1019.47,442.69,1034
29.3,70.04,61.23,1010.95,426.25,1035
20.43,63.09,91.78,1016.46,445.58,1036
10.94,39.69,86.29,1004.5,459.69,1037
23.04,57.32,64.27,1011.23,442.01,1038
25.37,44.89,63.06,1009.27,442.38,1039
21.1,49.16,86.08,1006.76,442.78,1040
20.4,57.85,92.47,1011.14,450.07,1041
20.51,48.6,80.7,1005.29,448.0,1042
12.15,38.78,95.05,1013.34,474.15,1043
15.27,41.16,84.12,1009.0,467.01,1044
23.78,60.27,78.06,1018.02,441.56,1045
22.01,60.84,83.82,1017.55,441.9,1046
24.72,77.54,81.03,1008.39,438.52,1047
28.84,73.03,76.05,1013.99,435.75,1048
26.53,54.2,66.73,1012.9,439.96,1049
19.82,41.67,51.92,1012.92,456.87,1050
16.69,40.56,51.43,1019.92,469.9,1051
20.36,56.53,72.96,1020.25,455.34,1052
18.6,68.28,84.21,1003.27,446.98,1053
12.54,40.1,84.29,1015.73,475.02,1054
14.54,46.18,94.48,1015.29,463.03,1055
30.97,67.9,55.6,1005.98,428.26,1056
26.54,71.14,72.04,1007.52,431.31,1057
25.2,59.21,55.53,1017.54,444.16,1058
13.17,38.52,83.77,1018.5,468.82,1059
8.53,40.77,90.95,1009.85,481.03,1060
24.06,58.2,48.04,1017.46,445.91,1061
12.25,41.38,59.0,1021.81,474.77,1062
14.7,40.8,50.96,1025.78,472.85,1063
15.75,39.39,76.29,1014.38,468.6,1064
29.45,74.16,64.87,1010.49,438.11,1065
30.22,68.3,34.9,1014.91,434.3,1066
26.96,72.58,89.62,1009.23,429.03,1067
18.48,58.59,85.14,1015.61,452.52,1068
17.78,50.66,91.9,1015.09,456.11,1069
6.64,39.04,74.94,1018.84,481.53,1070
21.83,63.13,85.82,1013.4,443.41,1071
13.92,39.58,80.28,1012.5,465.67,1072
12.14,40.27,73.22,1007.57,472.84,1073
15.64,38.28,76.93,1014.39,466.51,1074
16.0,44.9,80.89,1020.5,461.5,1075
9.75,43.69,82.42,1016.81,481.34,1076
13.56,43.67,94.02,1011.34,467.09,1077
7.94,40.56,80.84,1023.25,488.01,1078
20.46,54.2,84.0,1011.4,448.1,1079
18.23,62.26,91.35,1011.48,448.64,1080
23.14,63.94,53.19,1017.49,446.57,1081
20.55,46.21,73.18,1013.21,448.66,1082
23.58,49.3,74.62,1003.8,440.44,1083
14.51,42.77,81.95,1017.47,463.37,1084
10.05,40.71,84.21,1015.51,471.68,1085
26.91,61.5,55.26,1009.47,436.84,1086
15.66,41.35,86.26,1001.68,463.57,1087
30.07,69.82,57.53,1010.39,437.38,1088
24.28,68.31,77.08,1009.94,440.07,1089
12.57,39.3,72.44,1019.57,473.67,1090
11.01,42.02,98.62,995.24,473.96,1091
23.3,72.99,92.11,1008.54,437.62,1092
28.76,60.23,58.24,1010.03,437.42,1093
21.4,68.28,60.34,1008.2,450.22,1094
30.33,68.67,54.99,1006.0,435.53,1095
18.89,67.71,86.12,1003.92,443.54,1096
18.83,47.83,77.07,1005.58,454.23,1097
12.32,43.69,83.18,1016.26,471.6,1098
25.15,68.51,72.31,1013.25,440.96,1099
17.06,52.9,80.9,1019.76,460.82,1100
23.68,49.02,86.05,1007.53,440.68,1101
11.95,39.82,92.51,1013.4,474.56,1102
25.39,58.79,62.59,1015.85,441.51,1103
11.52,40.8,73.49,1024.31,479.56,1104
19.69,56.65,73.41,1020.86,455.32,1105
26.1,74.16,85.4,1009.42,437.18,1106
27.44,74.9,76.65,1003.85,436.42,1107
27.35,66.05,55.26,1017.62,439.6,1108
25.7,69.45,56.91,1013.86,437.04,1109
24.54,58.66,57.62,1011.63,448.11,1110
14.87,41.23,82.06,997.39,465.01,1111
14.05,40.35,66.21,1011.52,475.54,1112
25.69,73.18,86.35,1012.64,432.82,1113
31.01,67.69,46.16,1005.06,426.64,1114
9.46,42.28,78.16,1008.67,481.95,1115
7.71,40.77,87.04,1021.93,482.19,1116
15.69,37.64,83.88,1016.0,462.18,1117
26.45,64.27,60.92,1013.23,444.9,1118
22.86,60.08,67.11,1017.2,452.34,1119
21.61,49.39,78.2,1019.41,449.26,1120
25.66,77.54,78.42,1008.22,432.82,1121
22.48,71.29,75.41,1008.15,444.71,1122
21.58,63.87,63.15,1015.27,451.88,1123
25.94,77.24,84.82,1007.97,432.88,1124
16.45,44.68,85.14,1018.6,462.66,1125
27.88,63.87,40.0,1017.79,443.24,1126
26.62,65.12,43.24,1016.0,441.22,1127
27.94,49.16,35.46,1004.22,436.75,1128
5.02,45.87,99.22,1007.8,481.03,1129
31.87,71.22,45.66,1006.16,437.0,1130
24.49,68.61,64.03,1010.56,447.57,1131
30.42,67.69,54.19,1006.23,430.9,1132
20.85,59.21,75.97,1012.9,444.44,1133
13.18,40.03,82.29,1017.75,470.88,1134
5.37,38.68,76.48,1017.76,487.07,1135
31.81,69.88,55.91,1007.94,432.6,1136
20.55,48.98,63.89,1016.1,452.52,1137
22.49,69.84,73.76,1006.78,437.57,1138
12.57,39.18,77.28,1023.09,471.87,1139
27.35,69.48,65.81,1008.51,432.31,1140
17.82,49.15,70.25,1020.73,457.35,1141
23.25,56.9,76.37,1006.82,442.76,1142
9.37,40.11,75.03,1024.94,471.13,1143
24.43,58.2,46.84,1017.18,444.89,1144
20.04,49.39,78.84,1020.62,449.63,1145
10.06,43.22,85.7,1014.1,473.0,1146
21.44,50.78,87.56,1008.87,443.3,1147
29.04,62.26,56.6,1010.63,433.97,1148
8.83,41.26,86.08,1023.04,478.87,1149
24.19,46.21,62.04,1010.79,440.87,1150
11.97,41.04,70.75,1026.42,468.81,1151
19.43,52.9,67.41,1017.16,458.46,1152
15.59,45.09,91.97,1013.41,457.54,1153
13.23,42.34,97.49,1018.02,462.21,1154
16.34,41.16,75.52,1006.36,462.56,1155
28.1,61.02,59.05,1011.28,437.5,1156
26.08,70.32,89.0,1012.32,434.24,1157
24.44,52.84,49.05,1006.39,440.2,1158
18.37,58.96,67.79,1015.5,460.25,1159
22.93,51.19,82.8,1009.3,443.57,1160
29.67,73.67,64.98,1006.48,429.28,1161
12.15,43.71,93.69,1025.78,472.59,1162
15.67,45.17,94.74,1018.73,462.09,1163
14.7,48.6,85.65,1006.91,460.63,1164
27.33,52.84,56.16,1005.88,438.97,1165
12.55,38.91,75.44,1012.58,474.35,1166
31.42,69.13,57.16,1009.34,425.98,1167
15.44,39.54,82.14,1007.49,469.28,1168
24.19,47.45,64.25,1008.26,446.3,1169
6.05,41.14,86.93,1027.69,481.02,1170
13.94,42.86,88.78,1012.35,471.64,1171
5.79,45.87,95.41,1010.23,480.97,1172
27.01,69.75,81.29,1009.78,442.57,1173
9.59,38.56,60.1,1017.01,481.3,1174
27.46,69.98,63.73,1013.28,435.36,1175
22.63,70.47,82.27,1008.0,441.92,1176
28.11,77.95,72.81,1009.38,432.98,1177
18.87,44.06,68.78,1013.42,451.4,1178
15.5,49.25,77.92,1021.41,453.99,1179
3.73,39.42,82.42,1024.4,488.58,1180
26.41,68.24,77.79,1010.6,428.52,1181
17.83,66.86,77.31,1011.65,456.56,1182
13.44,37.85,99.13,1009.78,469.89,1183
14.62,46.18,96.81,1014.75,462.26,1184
19.7,43.79,47.39,1015.93,464.41,1185
6.06,41.17,84.7,1019.67,489.62,1186
15.89,38.73,74.37,1001.45,465.76,1187
31.63,69.59,61.81,1008.66,436.89,1188
18.99,44.58,54.71,1018.29,468.35,1189
13.96,40.92,73.08,1022.65,460.95,1190
20.21,54.9,66.56,1016.82,454.23,1191
15.14,49.64,75.0,1023.78,463.58,1192
18.97,44.85,46.31,1014.86,466.17,1193
21.36,52.3,79.38,1007.95,448.13,1194
29.48,64.69,64.46,1006.44,435.09,1195
21.1,62.66,83.49,1011.19,448.8,1196
26.51,70.32,57.4,1010.3,431.82,1197
30.93,61.5,41.46,1009.81,437.35,1198
11.64,41.44,73.18,1016.4,478.99,1199
