target_cooler_condition,target_valve_condition,target_internal_pump_leakage,target_hydraulic_accumulator,ID_stable_flag,feature_ps1_mean,feature_ps1_std,feature_ps1_min,feature_ps1_max,feature_ps2_mean,feature_ps2_std,feature_ps2_min,feature_ps2_max,feature_fs1_mean,feature_fs1_std,feature_fs1_min,feature_fs1_max,feature_ts1_mean,feature_ts1_std,feature_ts1_min,feature_ts1_max,feature_vs1_mean,feature_vs1_std,feature_vs1_min,feature_vs1_max,feature_eps1_mean,feature_eps1_std,feature_eps1_min,feature_eps1_max,intermediate_ps3_mean,intermediate_ps3_std,intermediate_ps3_min,intermediate_ps3_max,intermediate_ps4_mean,intermediate_ps4_std,intermediate_ps4_min,intermediate_ps4_max,intermediate_ps5_mean,intermediate_ps5_std,intermediate_ps5_min,intermediate_ps5_max,intermediate_ps6_mean,intermediate_ps6_std,intermediate_ps6_min,intermediate_ps6_max,intermediate_fs2_mean,intermediate_fs2_std,intermediate_fs2_min,intermediate_fs2_max,intermediate_ts2_mean,intermediate_ts2_std,intermediate_ts2_min,intermediate_ts2_max,intermediate_ts3_mean,intermediate_ts3_std,intermediate_ts3_min,intermediate_ts3_max,intermediate_ts4_mean,intermediate_ts4_std,intermediate_ts4_min,intermediate_ts4_max,intermediate_ce_mean,intermediate_ce_std,intermediate_ce_min,intermediate_ce_max,intermediate_cp_mean,intermediate_cp_std,intermediate_cp_min,intermediate_cp_max,intermediate_se_mean,intermediate_se_std,intermediate_se_min,intermediate_se_max,ID_cycle
3,100,0,130,1,161.42946,19.295395,142.34,190.56,85.38329,57.197945,0.0,166.22,5.4550877,3.8938224,0.0,20.479,50.448406,0.18301152,50.121,50.797,0.65860003,0.06095167,0.601,0.826,2468.225,255.90201,2219.8,2856.6,2.0039082,0.17614086,1.68,4.234,0.0,0.0,0.0,0.0,8.737213,0.023681868,8.683,8.806,8.675634,0.023580039,8.62,8.747,9.450075,0.016817307,9.405,9.508,55.429897,0.06785879,55.223,55.477,52.11883,0.07961201,52.016,52.254,46.603634,0.022986114,46.535,46.633,18.553999,0.25184432,18.208,18.968,1.4039332,0.022164442,1.373,1.445,70.4458,4.016973,57.107,81.939,37
3,100,0,130,1,161.48282,19.274658,141.77,190.56,85.41582,57.26616,0.0,166.26,5.4600706,3.9040747,0.0,20.479,50.511105,0.19638245,50.18,50.84,0.6733667,0.06444764,0.614,0.897,2470.6045,256.40668,2222.0,2859.4,2.0110188,0.17414536,1.75,4.266,0.0,0.0,0.0,0.0,8.7370825,0.022257723,8.689,8.801,8.67498,0.021764502,8.623,8.733,9.445077,0.01524496,9.403,9.486,55.469303,0.04403044,55.328,55.52,52.244194,0.028980447,52.191,52.301,46.684402,0.038161624,46.617,46.719,18.615465,0.13941598,18.439,18.958,1.4149665,0.012459222,1.398,1.446,70.51771,4.055708,56.843,81.934,38
3,100,0,130,1,161.40239,19.32271,142.05,190.6,85.33865,57.23458,0.0,166.5,5.4547334,3.8874667,0.0,20.479,50.61256,0.19191253,50.293,50.879,0.64869994,0.04484058,0.589,0.734,2467.8186,257.31177,2218.0,2861.6,2.0186493,0.16889633,1.75,4.281,0.0,0.0,0.0,0.0,8.737493,0.022064326,8.686,8.795,8.675626,0.021912701,8.617,8.735,9.444839,0.016348422,9.401,9.494,55.579735,0.053399753,55.477,55.645,52.308693,0.04339717,52.27,52.457,46.5457,0.06599737,46.441,46.633,19.258202,0.20116463,18.916,19.572,1.4671665,0.014507667,1.439,1.487,70.605034,4.0042996,57.533,82.223,39
3,100,0,130,1,161.4536,19.28296,141.6,190.93,85.40114,57.26097,0.0,166.29,5.4258404,3.8728685,0.0,20.479,50.694004,0.1988822,50.371,50.973,0.65043336,0.053563472,0.583,0.781,2467.6594,255.36098,2221.6,2859.8,2.0248046,0.16553523,1.75,4.07,0.0,0.0,0.0,0.0,8.739554,0.02214664,8.687,8.801,8.676584,0.021977047,8.623,8.737,9.444623,0.015834445,9.401,9.501,55.678967,0.058065943,55.508,55.723,52.421867,0.039143,52.367,52.469,46.567738,0.05371355,46.469,46.707,19.46,0.21002153,19.046,19.959,1.4896666,0.016299965,1.46,1.533,70.43063,3.952056,57.092,81.677,40
3,100,0,130,1,161.35022,19.343199,142.2,190.59,85.31995,57.14793,0.0,166.44,5.431693,3.8694677,0.0,20.479,50.775963,0.19275288,50.449,51.051,0.65156657,0.035770267,0.61,0.733,2467.7815,257.41348,2218.0,2859.8,2.0278573,0.1708825,1.773,4.289,0.0,0.0,0.0,0.0,8.72754,0.021822736,8.677,8.787,8.667508,0.021647904,8.616,8.729,9.43196,0.016140487,9.392,9.485,55.710064,0.047912903,55.562,55.773,52.463665,0.022439819,52.445,52.543,46.814903,0.052113086,46.699,46.867,18.769499,0.18106164,18.515,19.182,1.4352002,0.014940772,1.416,1.471,70.46691,3.9949665,57.145,82.086,41
3,100,0,130,1,161.29732,19.365408,141.6,190.59,85.26105,57.138683,0.0,164.18,5.4280157,3.8485868,0.0,20.347,50.861,0.18985708,50.543,51.129,0.6517001,0.046211947,0.598,0.75,2467.3445,257.14255,2219.8,2859.8,2.019554,0.16492522,1.617,4.156,0.0,0.0,0.0,0.0,8.727934,0.022087123,8.674,8.795,8.66726,0.021875698,8.607,8.724,9.424469,0.016175192,9.382,9.463,55.802532,0.057523753,55.664,55.891,52.497402,0.051246446,52.445,52.621,46.830364,0.04311796,46.711,46.937,18.763601,0.1939745,18.465,19.276,1.4385,0.016423048,1.414,1.482,70.37093,3.998335,56.611,81.98,42
3,100,0,130,1,161.31953,19.385601,141.77,190.6,85.311165,57.1599,0.0,166.38,5.434469,3.8599613,0.0,20.479,50.898903,0.18320061,50.566,51.211,0.6699667,0.075134754,0.606,0.908,2468.308,257.3422,2219.8,2861.0,2.0137506,0.1686484,1.703,4.187,0.0,0.0,0.0,0.0,8.725472,0.022211194,8.677,8.787,8.665494,0.022070022,8.611,8.722,9.423518,0.015501305,9.379,9.477,55.863297,0.06558575,55.711,55.941,52.6181,0.053962525,52.539,52.684,46.805935,0.04310505,46.711,46.867,19.189169,0.21986705,18.837,19.65,1.4757333,0.019798875,1.443,1.514,70.43166,3.8820553,57.006,81.745,43
3,100,0,130,1,161.26242,19.386618,142.06,190.55,85.27634,57.134388,0.0,166.18,5.4480677,3.8684616,0.0,20.479,50.990562,0.20517582,50.621,51.316,0.66593343,0.06868961,0.596,0.846,2465.7732,256.65115,2217.8,2857.8,2.026132,0.15998816,1.781,4.211,0.0,0.0,0.0,0.0,8.71773,0.02159301,8.67,8.781,8.6566105,0.021757491,8.601,8.715,9.412118,0.016431851,9.37,9.454,55.92326,0.06704948,55.727,55.977,52.679134,0.029479742,52.637,52.73,46.92676,0.077954665,46.801,47.043,18.96873,0.2784836,18.546,19.426,1.4599334,0.02114069,1.424,1.497,70.46486,3.9535613,56.851,82.035,44
3,100,0,130,1,161.24275,19.386726,141.17,190.55,85.241196,57.150948,0.0,166.27,5.426827,3.8522856,0.0,20.479,51.018208,0.18710257,50.637,51.297,0.66840005,0.064199485,0.6,0.839,2465.153,256.61093,2217.6,2853.6,2.0264034,0.16815835,1.727,4.266,0.0,0.0,0.0,0.0,8.72054,0.021174341,8.663,8.773,8.660578,0.021354062,8.604,8.714,9.409026,0.016076013,9.37,9.461,55.970867,0.06181551,55.809,56.047,52.750164,0.0343026,52.703,52.785,46.933865,0.08960291,46.828,47.117,19.173069,0.33262363,18.485,19.579,1.4741334,0.026193803,1.418,1.504,70.437744,3.9139817,57.016,81.9,45
3,100,0,130,1,161.25798,19.369473,142.22,190.58,85.26492,57.170948,0.0,166.21,5.466593,3.8961558,0.0,20.479,51.090702,0.18847163,50.797,51.371,0.68859994,0.08590249,0.609,0.875,2468.5605,256.50494,2220.0,2861.0,2.0098302,0.16452245,1.719,4.266,0.0,0.0,0.0,0.0,8.718865,0.02118952,8.668,8.77,8.658654,0.02099154,8.602,8.71,9.407608,0.015763596,9.366,9.45,56.043896,0.06953682,55.875,56.141,52.8346,0.04188095,52.773,52.887,46.997063,0.071438685,46.855,47.105,19.192896,0.30207276,18.675,19.727,1.4810002,0.025997434,1.439,1.527,70.4134,3.9778802,56.817,82.118,46
3,100,0,130,1,161.24596,19.403975,141.34,190.56,85.2265,57.151882,0.0,166.41,5.4685926,3.9038131,0.0,20.479,51.16207,0.19939166,50.82,51.437,0.6535333,0.05945795,0.59,0.777,2465.2876,259.1519,2214.0,2862.2,2.0151994,0.16267176,1.719,4.281,0.0,0.0,0.0,0.0,8.713264,0.022302687,8.653,8.769,8.6535015,0.022290714,8.592,8.714,9.402022,0.017033061,9.356,9.466,56.1234,0.06891004,55.965,56.215,52.853867,0.03829279,52.773,52.961,46.949963,0.07249348,46.855,47.094,19.433832,0.26394603,18.785,19.802,1.4941335,0.022228708,1.442,1.525,70.47569,3.9654784,56.716,82.102,47
3,100,0,130,1,161.22842,19.410034,141.47,190.55,85.21088,57.15047,0.0,166.3,5.4505568,3.8640459,0.0,20.479,51.185238,0.20958005,50.836,51.465,0.64629996,0.044177033,0.601,0.747,2462.9688,256.83203,2214.0,2853.4,1.9984394,0.16067795,1.648,4.187,0.0,0.0,0.0,0.0,8.707738,0.021394616,8.65,8.762,8.649648,0.021131396,8.587,8.701,9.39741,0.015504904,9.35,9.435,56.18041,0.06183264,56.012,56.234,52.8955,0.045405637,52.859,53.039,47.050095,0.041182842,46.945,47.117,19.211866,0.17171782,18.914,19.492,1.4790332,0.0146935,1.454,1.506,70.466644,3.9637625,56.754,82.107,48
3,100,0,130,1,161.24992,19.396576,141.73,190.78,85.280914,57.128952,0.0,166.21,5.42961,3.8532925,0.0,20.479,51.25376,0.20484917,50.891,51.488,0.6474668,0.045337055,0.587,0.746,2463.6536,257.83163,2213.8,2855.6,1.9956105,0.16508305,1.68,4.156,0.0,0.0,0.0,0.0,8.704191,0.021431595,8.648,8.76,8.648025,0.021452643,8.589,8.707,9.3958235,0.016025146,9.349,9.449,56.21497,0.04441916,56.078,56.289,52.96139,0.030972203,52.941,53.043,46.963604,0.06805083,46.852,47.09,19.687666,0.19099598,19.397,20.013,1.5188,0.016408138,1.492,1.551,70.58753,3.933314,57.242,82.273,49
3,100,0,130,1,161.27708,19.378614,141.47,190.56,85.277084,57.184963,0.0,166.28,5.429589,3.8517327,0.0,20.479,51.315975,0.18697906,50.984,51.559,0.65529996,0.047431458,0.595,0.756,2464.3303,257.15848,2215.6,2855.8,2.0098996,0.16246985,1.672,4.211,0.0,0.0,0.0,0.0,8.697626,0.021842493,8.644,8.758,8.640141,0.022256259,8.583,8.705,9.390822,0.016687552,9.344,9.435,56.290962,0.058292564,56.156,56.379,53.015762,0.040443562,52.941,53.07,46.996826,0.04310545,46.937,47.066,19.756134,0.19763555,19.487,20.045,1.5220664,0.017828688,1.494,1.549,70.61154,3.9761539,57.219,82.476,50
3,100,0,130,1,161.24445,19.390793,141.4,190.63,85.28687,57.125214,0.0,166.23,5.4280944,3.8525171,0.0,20.479,51.36567,0.19284546,51.031,51.648,0.7050666,0.11291706,0.601,1.028,2462.28,256.51724,2213.8,2851.4,2.01523,0.15935375,1.703,4.234,0.0,0.0,0.0,0.0,8.697002,0.020751936,8.64,8.745,8.639155,0.020796135,8.585,8.687,9.383327,0.015674401,9.339,9.425,56.32197,0.052842636,56.207,56.398,53.07836,0.026463186,53.027,53.117,47.19347,0.06472286,47.094,47.289,19.304731,0.25381765,18.91,19.73,1.4875998,0.019855477,1.455,1.52,70.536934,3.8862402,56.994,81.89,51
3,100,0,130,1,161.21565,19.404125,141.38,190.58,85.21709,57.140846,0.0,166.39,5.433078,3.8437822,0.0,20.479,51.422325,0.20449619,51.051,51.73,0.6371,0.051508155,0.563,0.74,2462.3027,256.8279,2212.0,2853.4,2.0104122,0.16274892,1.773,4.18,0.0,0.0,0.0,0.0,8.700711,0.020837564,8.642,8.755,8.641187,0.020885445,8.582,8.694,9.385385,0.014462257,9.343,9.428,56.401665,0.07340112,56.223,56.484,53.093895,0.031036032,53.027,53.211,47.141434,0.040219728,47.094,47.211,19.489,0.1252434,19.258,19.699,1.505,0.011378337,1.483,1.522,70.55583,3.932419,56.97,82.097,52
3,100,0,130,1,161.23209,19.418756,141.45,190.54,85.23373,57.160664,0.0,166.37,5.426202,3.8504713,0.0,20.479,51.476944,0.19675969,51.129,51.742,0.66623324,0.07824223,0.598,0.873,2462.8564,256.92163,2212.0,2851.8,1.9994903,0.15996657,1.758,4.289,0.0,0.0,0.0,0.0,8.694914,0.020142462,8.639,8.743,8.6361885,0.020503182,8.582,8.686,9.3794365,0.014850332,9.347,9.431,56.4453,0.057760905,56.277,56.488,53.09796,0.025477383,53.051,53.148,47.14759,0.042659614,47.102,47.207,19.495003,0.14862636,19.216,19.759,1.5024667,0.012927316,1.476,1.527,70.51197,3.8737717,57.024,81.826,53
3,100,0,130,1,161.30666,19.35535,142.23,190.5,85.29852,57.212143,0.0,166.34,5.442734,3.8540676,0.0,20.479,51.516537,0.20359753,51.133,51.816,0.6882667,0.111973196,0.603,0.995,2463.177,256.01114,2215.8,2851.8,2.0274818,0.1554161,1.75,3.992,0.0,0.0,0.0,0.0,8.699914,0.02057906,8.626,8.753,8.639421,0.020469144,8.575,8.69,9.373361,0.014897499,9.338,9.415,56.483467,0.03763423,56.391,56.551,53.224102,0.04014479,53.184,53.297,47.151123,0.045183416,47.102,47.266,19.844368,0.18646972,19.562,20.147,1.5350667,0.014733026,1.51,1.56,70.5612,4.007248,56.919,82.465,54
3,100,0,130,1,161.2404,19.40893,141.86,190.56,85.25558,57.13294,0.0,166.44,5.457467,3.8757703,0.0,20.479,51.545734,0.18634261,51.223,51.793,0.65903336,0.06294203,0.589,0.793,2462.244,256.85452,2213.6,2855.8,2.018231,0.16142806,1.734,4.242,0.0,0.0,0.0,0.0,8.696238,0.021271637,8.627,8.75,8.636205,0.021528108,8.564,8.694,9.364915,0.017642805,9.321,9.413,56.50494,0.04792092,56.398,56.578,53.248966,0.04883673,53.191,53.34,47.293297,0.044171367,47.195,47.383,19.481833,0.18910135,19.091,19.901,1.5018333,0.016309671,1.467,1.54,70.585464,3.9279141,57.278,82.275,55
3,100,0,130,1,161.1994,19.418936,141.61,190.54,85.18762,57.14235,0.0,166.26,5.4636264,3.8926303,0.0,20.479,51.588875,0.18081412,51.277,51.883,0.6641666,0.06395836,0.611,0.805,2459.2812,256.93835,2209.8,2851.6,2.0176117,0.16149208,1.773,4.18,0.0,0.0,0.0,0.0,8.694347,0.020204084,8.634,8.741,8.634334,0.020281026,8.582,8.685,9.358163,0.015091211,9.312,9.403,56.526432,0.05041325,56.398,56.602,53.303856,0.024579177,53.266,53.367,47.41903,0.06623532,47.277,47.504,19.182768,0.241249,18.861,19.643,1.4850668,0.019022685,1.458,1.526,70.57394,3.9089017,57.137,82.111,56
3,100,0,130,1,161.2105,19.418848,141.42,190.55,85.23755,57.113243,0.0,166.31,5.422478,3.8459427,0.0,20.479,51.634533,0.20622662,51.297,51.887,0.6593,0.048638217,0.604,0.777,2458.912,256.76556,2207.8,2849.6,2.015778,0.16548409,1.727,4.187,0.0,0.0,0.0,0.0,8.694732,0.019961787,8.638,8.743,8.634355,0.020240312,8.573,8.684,9.358682,0.014754024,9.323,9.406,56.5929,0.051750507,56.484,56.672,53.319492,0.026634643,53.285,53.387,47.282494,0.09216862,47.117,47.449,19.676233,0.3037117,19.235,20.306,1.5257334,0.024249997,1.486,1.571,70.593735,3.9289777,57.045,82.179,57
3,100,0,130,1,161.19504,19.422237,141.98,190.55,85.22363,57.091167,0.0,166.2,5.464104,3.889196,0.0,20.479,51.630875,0.20236681,51.273,51.891,0.66276664,0.050162867,0.599,0.753,2457.548,258.625,2205.8,2849.6,2.0060763,0.16158405,1.727,4.211,0.0,0.0,0.0,0.0,8.695669,0.020309024,8.642,8.742,8.634469,0.020439444,8.576,8.679,9.3568125,0.016398586,9.316,9.415,56.667137,0.071724154,56.496,56.746,53.327793,0.031151835,53.277,53.387,47.21075,0.06371685,47.109,47.293,19.913334,0.21495456,19.548,20.352,1.5412668,0.016782794,1.512,1.574,70.583176,3.8658726,57.145,81.932,58
3,100,0,130,1,161.20338,19.424803,141.72,190.58,85.225586,57.114506,0.0,166.4,5.4621625,3.881258,0.0,20.479,51.686634,0.20204344,51.312,51.98,0.6718,0.07417025,0.602,0.891,2459.873,257.28424,2208.0,2853.0,2.0151062,0.16100433,1.727,4.234,0.0,0.0,0.0,0.0,8.692685,0.020276986,8.636,8.741,8.631938,0.020782528,8.571,8.682,9.349415,0.016860634,9.302,9.398,56.700264,0.05801701,56.555,56.754,53.356396,0.045114998,53.293,53.461,47.373096,0.047492545,47.273,47.461,19.46897,0.15918949,19.111,19.844,1.5070331,0.01423255,1.469,1.534,70.61933,3.8609445,57.428,82.026,59
3,100,0,130,1,161.17331,19.440073,141.21,190.55,85.14715,57.11018,0.0,166.27,5.4474626,3.8558939,0.0,20.479,51.737793,0.20036846,51.41,52.047,0.65136665,0.052899588,0.587,0.76,2459.1362,257.64563,2209.8,2849.6,2.0079894,0.16265394,1.773,4.297,0.0,0.0,0.0,0.0,8.690316,0.02040195,8.629,8.738,8.629035,0.020568712,8.566,8.678,9.343926,0.016275568,9.303,9.403,56.722557,0.037663948,56.602,56.758,53.433872,0.044551462,53.367,53.484,47.411804,0.06745107,47.273,47.523,19.541101,0.30375808,19.039,20.08,1.5181,0.025285501,1.472,1.562,70.6566,3.967893,57.082,82.428,60
3,100,0,130,1,161.14622,19.43426,141.63,190.84,85.201866,57.090237,0.0,166.23,5.4294095,3.841354,0.0,20.479,51.7497,0.18478107,51.398,51.98,0.66183335,0.062554546,0.595,0.78,2457.5967,257.0926,2207.8,2848.6,1.9923284,0.16189821,1.68,4.156,0.0,0.0,0.0,0.0,8.687794,0.020718655,8.623,8.738,8.62768,0.020775778,8.563,8.676,9.338545,0.016050776,9.301,9.398,56.73726,0.035739984,56.637,56.797,53.44816,0.04527762,53.375,53.512,47.224453,0.06306801,47.117,47.301,20.147367,0.27309635,19.773,20.682,1.563,0.022759609,1.529,1.603,70.61441,3.934142,57.184,82.281,61
3,100,0,130,1,161.16743,19.418282,141.56,190.54,85.19601,57.147057,0.0,166.29,5.448309,3.8598032,0.0,20.479,51.732533,0.17779076,51.449,51.98,0.6545334,0.061036445,0.595,0.844,2458.8987,257.02695,2209.8,2847.6,2.0194707,0.1578872,1.695,4.047,0.0,0.0,0.0,0.0,8.682768,0.021030627,8.623,8.733,8.623352,0.02112084,8.558,8.676,9.34157,0.015345298,9.301,9.398,56.737827,0.03935483,56.617,56.82,53.485165,0.025668256,53.457,53.562,47.38403,0.06365368,47.277,47.465,19.769136,0.24773504,19.404,20.201,1.5363668,0.019145897,1.513,1.57,70.60696,3.9056756,56.992,82.042,62
3,100,0,130,1,161.14355,19.435263,141.23,190.58,85.170746,57.126186,0.0,166.23,5.4320445,3.848065,0.0,20.479,51.800037,0.18153115,51.457,52.062,0.6644333,0.07247651,0.582,0.831,2456.8423,257.87546,2206.8,2849.4,2.0190175,0.15926634,1.758,4.352,0.0,0.0,0.0,0.0,8.6860895,0.021099884,8.623,8.748,8.626189,0.021459647,8.549,8.681,9.336863,0.015417017,9.292,9.394,56.78213,0.047424097,56.656,56.84,53.49843,0.02711155,53.457,53.551,47.314903,0.04241935,47.266,47.383,20.029139,0.2005157,19.683,20.469,1.558,0.017357027,1.529,1.594,70.69027,3.943326,56.985,82.259,63
3,100,0,130,1,161.13362,19.438623,141.53,190.5,85.19874,57.086567,0.0,166.22,5.4415193,3.8490436,0.0,20.479,51.815628,0.20708574,51.461,52.074,0.66819996,0.078013845,0.592,0.914,2455.7078,257.88626,2204.0,2847.6,2.0174098,0.15570275,1.68,4.047,0.0,0.0,0.0,0.0,8.684877,0.02104254,8.624,8.735,8.624625,0.021234127,8.56,8.674,9.333511,0.015903523,9.291,9.379,56.802567,0.05264405,56.715,56.895,53.51321,0.03594662,53.461,53.602,47.200466,0.11540931,47.035,47.379,20.399101,0.40059897,19.669,21.077,1.5862333,0.030651465,1.526,1.641,70.59886,3.9111474,57.031,82.117,64
3,100,0,130,1,161.14812,19.441826,141.79,190.48,85.19486,57.096992,0.0,166.41,5.447295,3.8575625,0.0,20.479,51.8097,0.17993842,51.457,52.051,0.67093337,0.07064038,0.606,0.885,2456.3552,257.50885,2207.6,2845.6,2.0138254,0.15949097,1.734,4.055,0.0,0.0,0.0,0.0,8.682653,0.021238353,8.616,8.733,8.623883,0.021378886,8.555,8.675,9.332741,0.016342212,9.283,9.384,56.806057,0.0515155,56.676,56.891,53.539207,0.036815275,53.484,53.633,47.2656,0.07576166,47.121,47.449,20.278835,0.21320407,19.916,20.736,1.5771334,0.016140494,1.55,1.606,70.66497,3.9216638,57.17,82.239,65
3,100,0,130,1,161.12166,19.448124,141.52,190.48,85.13478,57.10621,0.0,166.31,5.46305,3.883006,0.0,20.479,51.871433,0.18105629,51.488,52.129,0.6666,0.067118116,0.594,0.808,2456.4126,257.21237,2207.6,2845.8,2.0115354,0.15521052,1.719,4.0,0.0,0.0,0.0,0.0,8.683504,0.021509985,8.623,8.738,8.624525,0.021902423,8.56,8.675,9.337701,0.016312491,9.289,9.392,56.82026,0.048686698,56.719,56.895,53.575207,0.035914127,53.539,53.648,47.63166,0.07985386,47.504,47.777,19.195963,0.23797536,18.74,19.484,1.4962333,0.018666698,1.461,1.521,70.63979,3.9091806,57.128,82.161,66
3,100,0,130,1,161.11147,19.453552,141.77,190.55,85.14115,57.080845,0.0,166.3,5.450858,3.8591468,0.0,20.479,51.882526,0.18102676,51.488,52.117,0.6691999,0.06997114,0.598,0.86,2456.7192,258.5526,2205.6,2851.0,2.0104265,0.16013786,1.695,4.109,0.0,0.0,0.0,0.0,8.683452,0.021279253,8.618,8.736,8.624825,0.021408979,8.566,8.678,9.340551,0.016608818,9.304,9.394,56.859074,0.057357553,56.742,56.934,53.525066,0.031218648,53.484,53.637,47.430492,0.082452446,47.273,47.539,19.769566,0.29250062,19.311,20.352,1.5355,0.02138652,1.501,1.587,70.6609,3.9658494,56.869,82.284,67
3,100,0,130,1,161.12883,19.43036,141.61,190.46,85.19568,57.08368,0.0,166.49,5.4590607,3.8752015,0.0,20.479,51.90637,0.2016727,51.488,52.137,0.6771667,0.086001575,0.602,0.927,2456.6711,257.3807,2206.0,2849.4,2.0084827,0.15785395,1.734,4.133,0.0,0.0,0.0,0.0,8.678503,0.022667604,8.613,8.736,8.619757,0.022969244,8.558,8.677,9.340975,0.018895905,9.296,9.403,56.9025,0.06471475,56.746,56.984,53.59621,0.044406034,53.539,53.703,47.44147,0.082972735,47.273,47.551,19.8975,0.2307603,19.517,20.352,1.5476668,0.01966949,1.513,1.582,70.59347,4.0177207,56.721,82.479,68
3,100,0,130,1,161.11864,19.441385,141.31,190.44,85.15547,57.114185,0.0,166.13,5.4242716,3.8477743,0.0,20.479,51.980423,0.20236626,51.645,52.242,0.66513336,0.07541076,0.594,0.896,2455.6147,256.77014,2206.0,2847.4,2.004507,0.15535803,1.703,4.094,0.0,0.0,0.0,0.0,8.679107,0.0206822,8.616,8.731,8.619948,0.021110361,8.554,8.673,9.331591,0.016357522,9.288,9.381,56.95296,0.045010656,56.84,57.0,53.630867,0.05388294,53.539,53.766,47.483868,0.043661624,47.371,47.539,19.910597,0.239637,19.504,20.497,1.5461332,0.019974545,1.507,1.594,70.613106,3.935181,57.005,82.197,69
3,100,0,130,1,161.08267,19.442234,141.12,190.44,85.1277,57.09319,0.0,166.34,5.431909,3.8425982,0.0,20.479,51.99202,0.2089088,51.656,52.316,0.6823666,0.09546256,0.593,0.947,2455.0896,257.10022,2206.0,2847.6,2.0162067,0.1593816,1.734,4.234,0.0,0.0,0.0,0.0,8.676666,0.020482048,8.624,8.724,8.618805,0.02124793,8.554,8.665,9.32829,0.015800536,9.291,9.394,56.954967,0.04670297,56.836,57.0,53.662174,0.041258045,53.629,53.766,47.69036,0.03181878,47.598,47.738,19.377735,0.15298685,19.133,19.64,1.5008667,0.011757931,1.482,1.518,70.60577,4.026313,56.833,82.579,70
3,100,0,130,1,161.1083,19.46343,141.27,190.46,85.1753,57.060116,0.0,166.41,5.443622,3.8557305,0.0,20.479,52.01393,0.1981818,51.699,52.316,0.66906655,0.06853658,0.597,0.821,2453.2095,257.87155,2201.8,2845.6,2.008868,0.1565678,1.773,4.047,0.0,0.0,0.0,0.0,8.671664,0.020372728,8.611,8.72,8.614689,0.020489639,8.554,8.666,9.329485,0.016289556,9.287,9.382,56.967712,0.04438548,56.84,57.004,53.703674,0.048646644,53.629,53.793,47.788303,0.025546592,47.766,47.867,19.3967,0.18503533,19.139,19.749,1.4851669,0.013366819,1.465,1.51,70.56076,3.888368,56.762,81.874,71
3,100,0,130,1,161.06006,19.473326,141.19,190.55,85.09877,57.08053,0.0,166.34,5.436447,3.8452618,0.0,20.479,52.0937,0.19703786,51.738,52.328,0.6697,0.05548222,0.61,0.822,2455.289,256.8608,2207.0,2845.8,2.002709,0.16512802,1.727,4.312,0.0,0.0,0.0,0.0,8.671525,0.020559648,8.613,8.724,8.614456,0.021050487,8.549,8.666,9.335058,0.015364029,9.296,9.395,56.97754,0.033443045,56.875,57.023,53.79193,0.027815742,53.742,53.891,47.938396,0.032752454,47.855,48.004,19.524134,0.16933161,19.185,19.904,1.4692333,0.013058032,1.444,1.496,70.47725,4.02381,56.869,82.558,72
3,100,0,130,1,161.03279,19.484457,141.69,190.54,85.100945,57.022366,0.0,166.28,5.4250426,3.8513155,0.0,20.479,52.173367,0.19363312,51.816,52.41,0.66590005,0.057372097,0.61,0.806,2456.4714,257.96875,2206.0,2849.4,2.0137398,0.15156485,1.727,4.016,0.0,0.0,0.0,0.0,8.667412,0.021625115,8.592,8.723,8.610859,0.022160096,8.535,8.665,9.326936,0.018028162,9.278,9.405,57.006912,0.049517553,56.891,57.078,53.81877,0.033053625,53.766,53.891,47.878773,0.056514677,47.762,47.941,19.89323,0.25265917,19.554,20.581,1.4937664,0.018360617,1.471,1.546,70.5575,3.945002,57.031,82.25,73
3,100,0,130,1,161.07605,19.478107,141.64,190.47,85.10861,57.083824,0.0,166.18,5.45997,3.8803744,0.0,20.479,52.228737,0.20598279,51.883,52.496,0.65156674,0.037221573,0.605,0.734,2456.0828,257.39233,2206.0,2849.4,2.0223386,0.15215299,1.773,4.125,0.0,0.0,0.0,0.0,8.659077,0.021624306,8.597,8.718,8.601635,0.021814676,8.543,8.653,9.322864,0.017292775,9.277,9.388,57.064896,0.05082025,56.957,57.152,53.9493,0.035168458,53.879,53.98,47.706257,0.07519513,47.539,47.867,20.916636,0.27857798,20.476,21.566,1.5699667,0.021091033,1.534,1.617,70.64657,4.000274,56.716,82.385,74
3,100,0,130,1,161.06163,19.48453,141.5,190.47,85.0757,57.063793,0.0,166.27,5.439577,3.8491654,0.0,20.479,52.214767,0.2169419,51.891,52.496,0.67676663,0.075511456,0.604,0.842,2455.7937,257.70605,2204.8,2849.0,2.0329638,0.14797604,1.773,4.039,0.0,0.0,0.0,0.0,8.661506,0.021325083,8.591,8.715,8.603765,0.021858403,8.533,8.658,9.322257,0.01730341,9.274,9.372,57.101738,0.050274417,57.0,57.172,53.9766,0.026862307,53.953,54.047,47.9951,0.038177766,47.934,48.082,20.013304,0.13733454,19.765,20.19,1.5027667,0.0101314075,1.484,1.522,70.53972,3.9546318,56.779,82.165,75
